1 228.717 241.262
2 31.250 62.500
3 390.625 453.125
4 15.625 46.875
5 12.534 21.532
6 56.436 78.125
7 15.625 23.241
8 15.625 34.211
9 171.875 187.500
10 125.000 197.030
